id,original_language,genres,country,vote_average
blue+gold+world+water+wars+2008,en,99,US,6.2
lovers+like+us+1975,fr,10749,FR,7.1
wicked+blood+2014,en,28,US,5.3
agnes+of+god+1985,en,18,US,6.2
barefoot+2005,de,10749,DE,6.7
long+days+journey+into+night+1962,en,18,US,6.2
pushing+tin+1999,en,35,DE,5.7
iron+man+3+2013,en,28,CN,6.8
the+stars+will+tell_+inspector+palmu+1962,fi,35,FI,7.3
the+tempest+1998,en,14,,7.0
the+music+man+2003,en,35,US,3.5
fred+claus+2007,en,28,US,5.5
stop+or+my+mom+will+shoot+1992,en,28,US,4.6
breast+men+1997,en,10770,US,5.0
pokmon+the+movie+black+victini+and+reshiram+2011,ja,16,JP,5.7
jean-michel+basquiat+the+radiant+child+2010,en,99,US,7.0
5+against+the+house+1955,en,18,US,5.3
kids+of+the+round+table+1997,en,,,3.0
the+appointments+of+dennis+jennings+1988,en,35,US,7.0
suburbia+1996,en,35,US,6.4
metal+a+headbangers+journey+2005,en,99,CA,7.8
shiloh+1996,en,18,US,5.7
matthews+days+1968,en,,,5.5
the+experience+1973,fa,18,IR,6.0
deuces+wild+2002,en,28,DE,5.5
kiler-w+2-ch+1999,en,35,PL,8.1
cuba+1979,en,28,US,5.2
the+scarlet+and+the+black+1983,en,18,IT,6.4
the+great+santini+1979,en,18,US,6.9
broken+wings+2002,he,18,IL,6.8
enlightenment+guaranteed+2000,de,35,DE,6.8
i+am+dina+2002,da,18,DK,5.5
clubbed+2008,en,18,GB,7.3
revanche+2008,de,80,AT,7.2
magicians+2007,en,35,GB,6.2
best+man+down+2012,en,35,US,6.1
six+by+sondheim+2013,en,99,US,7.3
the+perils+of+pauline+1914,en,35,,5.6
the+five+venoms+1978,zh,28,HK,6.2
the+giant+of+marathon+1959,it,28,IT,4.8
monster-in-law+2005,en,10749,US,5.6
wild+tigers+i+have+known+2006,en,18,US,5.9
the+darjeeling+limited+2007,en,12,US,7.1
the+god+of+cookery+1996,cn,35,HK,7.0
inspector+gadget+1999,en,28,US,4.3
bloodsucking+freaks+1976,en,27,US,4.9
the+atomic+states+of+america+2012,en,99,,4.0
new+york+cop+1993,en,28,JP,0.0
sword+of+the+beast+1965,ja,28,JP,7.3
the+rocker+2008,en,35,US,5.6
romulus_+my+father+2007,en,18,AU,6.0
castle+of+sand+1974,ja,18,JP,7.5
black+hand+1950,en,18,US,4.8
hideaway+1995,en,18,US,5.0
the+comancheros+1961,en,37,US,6.4
dragnet+1987,en,28,US,5.7
the+queen+of+versailles+2012,en,99,US,7.1
the+makioka+sisters+1983,ja,18,JP,6.9
evolution+2001,en,28,US,5.7
sound+of+redemption+the+frank+morgan+story+2016,en,,,0.0
eastern+plays+2009,bg,18,SE,6.4
only+yesterday+1991,ja,16,JP,7.0
adventures+of+don+juan+1948,en,28,US,6.3
monty+python+live+mostly+2014,en,35,GB,7.2
bubba+ho-tep+2002,en,35,US,6.7
animal+room+1995,en,18,US,6.0
mirror+1975,ru,18,RU,7.8
kevin+smith+burn+in+hell+2012,en,35,US,6.9
my+winnipeg+2007,en,35,CA,7.3
planet+of+the+apes+2001,en,53,US,5.6
think+like+a+man+too+2014,en,35,US,6.3
face+2002,en,,,0.0
the+invisible+frame+2009,en,99,DE,7.2
reindeer+games+2000,en,53,US,5.3
the+world+is+not+enough+1999,en,12,GB,6.0
mighty+joe+young+1949,en,12,US,6.7
balkan+spy+1984,sh,18,RS,7.4
broadway+danny+rose+1984,en,35,US,7.2
welcome+to+farewell-gutmann+2008,en,,,0.0
the+most+beautiful+1944,ja,18,JP,5.3
dry+summer+1963,tr,18,TR,7.5
hercules+and+the+amazon+women+1994,en,28,NZ,5.2
outside+providence+1999,en,10749,US,5.6
crossroads+1942,en,80,US,7.1
king+of+kings+1961,en,18,US,7.2
cosi+1996,en,35,AU,7.1
the+king+is+dancing+2000,en,18,BE,7.2
phantoms+1998,en,27,US,5.2
the+education+of+little+tree+1997,it,18,CA,0.0
laura+1944,en,18,US,7.6
the+snow+creature+1954,en,27,US,3.4
pcu+1994,en,35,US,6.0
ball+of+fire+1941,en,35,US,7.4
the+house+of+small+cubes+2008,ja,16,JP,7.9
hillbillys+in+a+haunted+house+1967,en,35,US,1.5
the+quarry+1998,en,18,,2.5
homefront+2013,en,28,US,6.4
no+retreat_+no+surrender+1986,en,28,HK,5.6
stray+dogs+2004,fa,18,AF,6.5
burnt+by+the+sun+2+intercession+2010,ru,18,RU,5.0
twister+1996,en,28,US,6.1
uprise+2008,pt,18,PT,5.0
a+zed++two+noughts+1985,en,35,GB,6.8
fightville+2011,en,99,US,5.8
the+creature+wasnt+nice+1983,en,35,US,4.8
pirates+1986,en,12,FR,6.2
the+african+1983,fr,35,FR,6.2
manolito+four+eyes+1999,es,35,ES,5.4
punk+in+london+1977,en,,,7.5
rush+2013,en,18,DE,7.7
the+keep+1983,en,27,GB,5.9
vabank+1981,pl,80,PL,7.4
things+are+tough+all+over+1982,en,28,US,6.1
il+mare+2000,ko,14,KR,7.3
yellowbeard+1983,en,35,GB,5.7
comedy+of+power+2006,fr,18,FR,5.9
doomwatch+1972,en,27,GB,7.4
super+sucker+2002,en,35,US,3.0
a+midsummer+nights+dream+1935,en,14,US,5.2
beyond+the+darkness+1979,it,27,IT,6.3
aftershock+2012,es,27,CL,5.3
king+kong+1933,en,28,US,7.7
quality+street+1937,en,35,US,6.5
see+heaven+1995,ja,,JP,5.0
the+war+game+1965,en,878,GB,7.8
the+cove+2009,en,99,US,7.9
the+guide+2011,en,35,,10.0
texas+across+the+river+1966,en,35,US,5.7
k-19+the+widowmaker+2002,en,18,CA,6.1
the+boys+in+the+band+1970,en,18,US,6.6
ex+drummer+2007,nl,35,BE,6.6
point+and+shoot+2014,en,99,US,7.1
the+long+dark+hall+1951,en,80,GB,6.0
going+my+way+1944,en,18,US,6.9
the+devil+commands+1941,en,27,US,5.9
the+last+september+2000,en,18,,8.0
what+did+the+lady+forget+1937,ja,18,JP,6.8
across+to+singapore+1928,en,12,US,7.7
fate+2001,tr,18,TR,8.2
the+dangerous+lives+of+altar+boys+2002,en,35,US,6.4
force+10+from+navarone+1978,en,28,GB,6.4
just+anybody+2008,fr,,BE,5.0
cinderella+1914,en,14,US,5.4
caroline+1990,en,,,7.0
battlefield+baseball+2003,ja,35,JP,4.9
marjoe+1972,en,99,US,8.5
husbands+and+wives+1992,en,10749,US,6.7
rise+of+the+guardians+2012,en,14,US,7.1
lets+make+love+1960,en,35,US,6.0
the+scarlet+pimpernel+1982,en,28,GB,6.6
agenda+grinding+america+down+2010,en,99,US,6.1
felon+2008,en,28,US,7.1
look_+up+in+the+sky+the+amazing+story+of+superman+2006,en,99,US,6.9
looking+for+lenny+2011,en,99,,4.0
the+beat+that+my+heart+skipped+2005,fr,18,FR,6.8
the+return+of+dracula+1958,en,27,US,4.7
nine+2009,en,18,IT,5.1
the+family+friend+2006,it,18,,6.5
quarantine+2008,en,27,US,5.6
vice+2015,en,53,US,4.1
hell+and+back+again+2011,en,99,US,6.6
stolen+kisses+1968,fr,35,FR,7.4
broken+vessels+1998,en,18,,6.0
sound+of+my+voice+2011,en,878,US,6.3
fast++furious+2009,en,28,US,6.5
toward+the+unknown+1956,en,10752,US,7.0
alice+1988,cs,16,CZ,7.3
veijarit+2010,fi,10769,FI,5.5
the+gold+spinners+2013,en,99,EE,6.0
paradise+hope+2013,de,18,FR,5.9
ek+villain+2014,hi,28,IN,6.3
the+defiant+ones+1958,en,80,US,6.9
bush+mama+1979,en,18,US,5.0
love++savagery+2009,en,10749,CA,0.0
over+your+dead+body+2014,ja,27,FR,7.1
kissing+jessica+stein+2001,en,35,US,5.9
kiss+me+kate+1953,en,10402,US,6.8
zombie+flesh+eaters+1979,it,27,IT,6.4
cradle+of+fear+2001,en,27,GB,4.1
acapulco_+prima+spiaggia...+a+sinistra+1983,it,35,IT,7.8
between+the+devil+and+the+deep+blue+sea+1995,en,,,2.5
pauline+at+the+beach+1983,fr,10749,FR,7.8
above+suspicion+1995,en,18,US,6.8
accepted+2006,en,35,US,6.2
man+for+a+day+2012,en,99,,6.9
today+2013,fr,18,SN,8.3
vertical+limit+2000,en,28,NZ,5.9
choices+1981,en,18,,0.0
enter+arsene+lupin+1944,en,9648,,0.0
battlestar+galactica+the+plan+2009,en,878,US,6.6
home+alone+2+lost+in+new+york+1992,en,35,US,6.3
paradise+now+2005,en,53,PS,6.9
a+simple+plan+1998,en,18,US,6.9
beyond+the+sea+2004,en,18,DE,6.5
the+last+five+years+2014,en,35,US,5.5
until+the+light+takes+us+2008,en,99,US,6.6
the+method+2005,es,18,IT,6.8
the+era+of+vampires+2002,en,27,HK,6.0
ride+in+the+whirlwind+1966,en,37,US,6.0
the+count+of+monte+cristo+2002,en,28,US,7.3
el+dorado+1966,en,37,US,7.2
goodbye_+mr.+chips+1969,en,18,US,7.1
the+king+of+kong+2007,en,99,US,8.1
bopha+1993,en,18,US,0.0
a+place+called+chiapas+1998,en,99,CA,6.9
shirin+2008,fa,18,IR,7.1
the+devils+1971,en,18,GB,7.4
the+day+the+earth+caught+fire+1961,en,878,GB,7.3
the+brood+1979,en,27,CA,6.6
kwaidan+1964,ja,18,JP,7.5
the+naked+city+1948,en,80,US,7.2
a+gang+story+2011,fr,80,FR,6.7
meet+the+robinsons+2007,en,16,US,6.7
the+taste+of+others+2000,fr,18,FR,6.6
the+true+story+of+puss+n+boots+2009,fr,10751,FR,3.8
the+nutcracker+the+untold+story+2010,en,14,GB,5.3
the+body+2012,es,53,ES,7.5
broken+flowers+2005,en,35,FR,6.8
9+2009,en,28,US,6.6
taxi+2004,en,53,FR,4.8
square+dance+1987,sv,18,US,5.3
starter+for+10+2006,en,18,GB,6.7
the+legend+of+mordu+2012,en,16,US,5.9
watch+the+shadows+dance+1987,en,28,CA,5.2
the+monster+squad+1987,en,27,US,6.8
time+regained+1999,fr,18,FR,7.3
smoke+1995,en,35,DE,7.2
the+return+of+martin+guerre+1982,fr,9648,FR,6.7
show+2003,pl,35,,6.3
the+condemned+2007,en,28,US,5.8
candleshoe+1977,en,10751,,7.0
paper+soldier+2008,ru,18,RU,3.1
xuxa+in+crystal+moon+1990,pt,35,BR,5.6
the+late+show+1977,en,9648,US,5.9
one+hundred+and+one+dalmatians+1961,en,12,US,6.8
bad+girls+go+to+hell+1965,en,18,US,5.1
canned+dreams+2012,en,99,,10.0
arachnoquake+2012,en,27,US,3.7
thick+as+thieves+1999,en,18,,5.3
keeping+mum+2005,en,35,GB,6.5
lost+and+delirious+2001,en,18,CA,6.8
shadow+boxers+1999,en,99,,0.0
the+best+of+me+2014,en,18,US,7.2
passengers+2008,en,18,CA,5.7
two+bits+1995,en,18,US,5.4
laissons+lucie+faire++2000,fr,10749,,6.0
casper+1995,en,14,US,6.0
songcatcher+2001,en,18,US,5.6
the+four+feathers+2002,en,10752,GB,6.5
prinsessa+2010,fi,18,FI,5.9
harvest+3_000+years+1976,am,18,ET,7.5
powder+room+2013,en,35,GB,5.3
lawnmower+man+2+beyond+cyberspace+1996,en,28,US,2.8
abraham+1994,en,18,AT,4.0
zatichis+pilgrimage+1966,ja,18,JP,7.7
a+case+of+you+2013,en,35,US,5.4
whiplash+2014,en,18,US,8.3
secrets+of+eden+2012,en,18,US,4.8
catfish+2010,en,99,US,6.5
the+private+lives+of+elizabeth+and+essex+1939,en,18,US,7.0
chattahoochee+1989,en,18,US,6.1
la+femme+nikita+1990,fr,28,FR,7.0
all+over+the+guy+2001,en,35,US,5.6
stella+street+2004,en,35,GB,3.5
village+people+2013,fi,35,FI,4.3
the+boondock+saints+1999,en,28,CA,7.2
made+in+dagenham+2010,en,35,GB,6.6
onegin+1999,en,18,GB,5.8
burn+2012,en,10769,US,7.1
mickey+one+1965,en,80,US,5.8
guter+junge+2008,de,18,DE,0.0
failan+2001,ko,18,KR,7.0
desire+under+the+elms+1958,fr,18,US,4.0
at+five+in+the+afternoon+2003,fa,18,IR,6.6
millie+1931,en,18,US,0.0
the+sessions+2012,en,18,US,6.6
india+1993,de,35,AT,8.4
wisconsin+death+trip+1999,en,18,,5.4
cry_+the+beloved+country+1952,en,18,GB,6.7
american+flyers+1985,en,18,US,6.1
dreamer+inspired+by+a+true+story+2005,en,18,,6.4
quicksand+2003,en,28,FR,5.9
the+grey+2012,en,28,CA,6.4
avalon+2001,pl,28,JP,6.8
the+daytrippers+1996,en,35,CA,6.2
gamer+2009,en,28,US,5.6
sunday+1997,fr,18,US,6.3
champagne+for+caesar+1950,en,35,US,6.8
kill+the+irishman+2011,en,28,US,6.7
new+waterford+girl+1999,en,35,CA,7.6
from+russia+with+love+1963,en,28,GB,6.9
confetti+2006,en,35,GB,6.0
life+of+pi+2012,en,12,US,7.2
the+house+of+seven+corpses+1974,en,27,US,4.9
moonrise+kingdom+2012,en,35,US,7.6
once+around+1991,en,35,US,5.8
pajczarki+,pl,,,0.0
monsieur+hire+1989,en,80,FR,7.2
high+strung+1991,en,35,US,5.4
not+here+to+be+loved+2005,fr,10749,FR,5.2
fitzcarraldo+1982,de,28,DE,7.7
welcome+to+sarajevo+1997,en,10752,GB,6.5
silent+hill+2006,en,27,CA,6.3
libeled+lady+1936,en,35,US,6.6
robin+williams+an+evening+with+robin+williams+1982,en,35,US,7.0
the+cobweb+1955,en,18,US,4.3
fanatics+2012,en,35,,5.9
whatever+happened+to+harold+smith+2000,en,35,GB,6.6
free+zone+2005,en,18,IL,4.8
i+even+met+happy+gypsies+1967,sr,18,YU,5.9
seduced+and+abandoned+2013,en,99,US,6.7
desperately+seeking+susan+1985,en,35,US,6.0
zero+kelvin+1995,no,18,SE,6.4
venus++fleur+2004,fr,,,4.7
the+slams+1973,en,28,US,0.0
the+exterminating+angels+2006,fr,18,FR,4.8
a+life+less+ordinary+1997,en,14,GB,6.2
cah+2008,fr,35,FR,5.6
the+suspect+1944,en,9648,US,5.7
only+angels+have+wings+1939,en,28,US,7.0
a+little+help+2010,en,35,US,5.3
metropolis+1927,de,18,DE,8.0
the+road+to+el+dorado+2000,en,12,US,7.0
13+assassins+2010,ja,12,JP,7.1
bingo+1991,en,28,US,4.5
zatoichi+2003,ja,12,JP,7.3
the+long+way+home+1997,en,99,US,0.0
and+god+created+woman+1988,en,35,US,3.8
the+ghost+of+frankenstein+1942,en,14,US,6.4
the+servant+1963,en,18,GB,7.3
big+bang+love_+juvenile+a+2006,ja,14,JP,6.5
lollilove+2004,en,35,US,6.1
twelve+monkeys+1995,en,878,US,7.4
shit+year+2010,en,18,,5.0
bad+biology+2008,en,14,US,4.7
cellular+2004,en,28,DE,6.1
the+freshman+1925,en,35,US,7.7
the+poughkeepsie+tapes+2007,en,27,US,5.6
bikini+summer+iii+south+beach+heat+1997,en,35,,1.5
the+guest+2014,en,9648,US,6.5
fatal+instinct+1993,en,35,US,5.4
the+girl+from+monday+2005,en,28,US,3.3
the+homecoming+1973,en,18,,6.5
unhook+the+stars+1996,en,18,FR,6.2
get+on+up+2014,en,18,US,6.4
a+golden+christmas+2009,en,10751,US,3.5
the+vault+of+horror+1973,en,27,GB,6.5
the+goodbye+girl+2004,de,35,US,4.2
the+internecine+project+1974,en,28,,7.8
vamps+2012,en,35,US,4.9
cold+in+july+2014,en,18,FR,6.3
one+man+up+2001,it,35,IT,7.2
oklahoma+crude+1973,en,35,US,6.7
inuyasha+the+movie+2+the+castle+beyond+the+looking+glass+2002,ja,28,JP,6.6
passed+away+1992,en,35,US,0.0
solemn+promise+2009,en,18,,3.5
a+murder+of+crows+1999,en,28,US,6.0
the+prize+winner+of+defiance_+ohio+2005,en,18,,5.8
days+of+being+wild+1990,cn,80,HK,7.3
the+roaring+twenties+1939,en,80,US,7.5
the+mask+of+zorro+1998,en,28,US,6.3
camp+hell+2010,en,27,US,3.4
madagascar+3+europes+most+wanted+2012,en,16,US,6.4
the+best+of+youth+2003,it,18,IT,8.0
the+chumscrubber+2005,en,35,DE,6.7
bring+me+the+head+of+alfredo+garcia+1974,en,28,US,7.0
her+masters+voice+2012,en,35,US,8.1
trash+humpers+2009,en,27,GB,5.0
fever+1991,en,53,US,5.0
the+book+of+eli+2010,en,28,US,6.6
the+mechanic+2011,en,28,US,6.3
bloodsport+ii+1996,en,28,US,5.2
without+a+paddle+natures+calling+2009,en,28,US,5.1
the+world+of+suzie+wong+1960,en,18,GB,6.5
hot+lead++cold+feet+1978,en,28,,5.7
marnie+1964,en,80,US,7.2
hope+and+glory+1987,en,18,GB,6.5
yamakasi+2001,en,28,FR,5.8
vivacious+lady+1938,en,35,US,6.0
another+happy+day+2011,en,35,US,6.2
tough+guise+violence_+media++the+crisis+in+masculinity+1999,en,99,,6.5
for+love+of+the+game+1999,en,18,US,6.3
wyjcie+awaryjne+1982,pl,35,PL,0.0
the+crystal+ball+1943,en,35,US,6.0
bustin+loose+1981,en,12,US,5.7
the+two+mrs.+carrolls+1947,en,80,US,6.0
body+parts+1991,en,27,US,5.6
the+assassin+next+door+2009,ru,28,FR,5.4
traffic+2000,en,53,DE,6.9
distant+thunder+1973,bn,10769,IN,4.7
x-men+days+of+future+past+2014,en,28,GB,7.5
paranormal+activity+3+2011,en,27,US,5.9
snow+white+a+tale+of+terror+1997,en,14,US,6.0
i+hate+mondays+1971,en,35,PL,7.7
follow+me+quietly+1949,en,53,US,5.0
monsters+vs+aliens+2009,en,16,US,6.0
futuresport+1998,en,28,CA,4.5
all+night+long+1962,en,18,GB,7.0
the+man+who+changed+his+mind+1936,en,27,GB,5.7
the+loft+2014,en,53,US,6.4
one+from+the+heart+1982,en,18,US,5.6
masculin+fminin+1966,fr,18,SE,7.6
galaxy+quest+1999,en,35,US,6.9
deceived+1991,en,53,US,5.4
they+all+lie+2009,es,18,AR,5.5
didier+1997,fr,35,FR,5.7
12+rounds+2+reloaded+2013,en,28,US,5.6
flowers+of+shanghai+1998,cn,18,TW,7.5
ten+canoes+2006,en,12,AU,6.7
jack+goes+boating+2010,en,35,US,6.1
godzilla+vs.+megalon+1973,ja,878,JP,5.6
ranma++nihao_+my+concubine+1992,ja,28,JP,5.8
it+happened+to+jane+1959,en,35,US,6.6
hair+1979,en,18,US,7.3
fugitive+pieces+2007,en,18,CA,6.5
back+street+1941,en,18,US,7.0
sweet+hearts+dance+1988,en,35,US,5.5
the+cowboy+way+1994,en,37,US,5.1
blonde+and+blonder+2008,en,28,CA,4.4
charlie+chan+at+treasure+island+1939,en,9648,US,6.6
the+munekata+sisters+1950,ja,18,JP,0.0
thief+1981,en,28,US,7.3
jane+eyre+1943,en,18,US,6.6
just+like+brothers+2012,fr,35,FR,6.7
the+proposition+2005,en,28,AU,7.1
the+mack+1973,en,18,US,7.2
bis+zum+ellenbogen+2007,de,35,DE,7.3
answer+this+2011,en,35,US,4.8
anna+and+the+king+1999,en,18,MY,6.4
mr++mrs+bridge+1990,en,18,US,5.3
quantum+of+solace+2008,en,12,GB,6.1
let+it+rain+2008,fr,35,FR,5.5
under+african+skies+2012,en,10402,ZA,6.4
dr.+goldfoot+and+the+bikini+machine+1965,en,35,US,6.1
wanderers+2014,en,878,SE,7.4
bridegroom+2013,en,99,,7.5
in+search+of+a+midnight+kiss+2007,en,35,US,6.4
man+of+the+moment+1935,en,35,GB,0.0
peeping+tom+1960,en,27,GB,7.6
whats+love+got+to+do+with+it+1993,en,18,US,6.9
hyenas+1992,fr,18,SN,7.3
winnie+the+pooh+and+the+blustery+day+1968,en,16,US,7.8
1900+1976,it,18,FR,7.5
oh+blue+fish+island+1977,ko,9648,KR,6.7
twenty-four+eyes+1954,ja,18,JP,7.7
carried+away+1996,en,18,,5.4
bellflower+2011,en,28,US,6.4
season+of+the+witch+2011,en,12,US,5.2
chronicle+of+the+years+of+fire+1975,fr,18,DZ,2.5
romeo+must+die+2000,en,28,US,6.0
spring+break+1983,en,35,US,5.1
rocky+v+1990,en,18,US,5.3
tortilla+flat+1942,en,10749,US,5.4
the+tunnel+2001,de,18,DE,6.9
jefferson+in+paris+1995,en,18,US,5.2
the+wind+and+the+lion+1975,en,28,US,6.7
the+human+resources+manager+2011,fr,35,FR,7.2
the+evil+that+men+do+1984,en,12,MX,5.5
japanese+story+2003,en,18,AU,6.6
earth+to+echo+2014,en,10751,US,5.7
the+science+of+sleep+2006,fr,35,FR,6.8
castle+in+the+desert+1942,en,80,US,7.1
33+postcards+2011,en,18,AU,6.4
careful+1992,en,27,CA,7.8
cambridge+spies+2003,en,,,7.0
help+im+a+fish+2000,da,12,DK,6.3
the+lion+in+winter+1968,en,18,GB,7.6
heimat+a+chronicle+of+germany+1984,de,18,DE,9.0
the+astronauts+wife+1999,en,18,US,5.5
undertaking+betty+2002,en,35,DE,6.2
our+daily+bread+2006,de,99,AT,8.0
the+american+president+1995,en,35,US,6.5
the+prey+2011,fr,28,FR,6.5
mrs+brown+1997,en,18,IE,6.6
monsoon+wedding+2001,hi,35,IN,6.8
enduring+love+2004,en,18,GB,5.8
is+it+easy+to+be+young+1986,lv,99,LV,1.0
band+of+outsiders+1964,fr,80,FR,7.5
mom+and+dad+save+the+world+1992,en,12,US,4.4
rien+sur+robert+1999,fr,18,FR,5.2
stick+it+2006,en,35,DE,6.3
frozen+fever+2015,en,12,US,6.9
louis+c.k.+hilarious+2010,en,35,US,8.2
to+die+like+a+man+2009,pt,18,FR,6.4
spellbound+2002,en,99,US,7.2
silent+hill+revelation+3d+2012,en,53,FR,5.1
fears+of+the+dark+2008,fr,16,FR,6.7
block-heads+1938,en,35,US,7.2
ratatouille+2007,en,16,US,7.5
the+dukes+2007,en,35,US,5.0
straight+to+hell+1986,en,28,GB,4.8
firestarter+1984,en,14,US,5.9
paddington+2014,en,10751,GB,7.0
...and+god+created+woman+1956,fr,18,FR,6.2
up+in+arms+1944,en,18,US,8.0
amira++sam+2014,en,18,US,6.1
leprechaun+2+1994,en,35,US,4.8
actresses+2007,fr,35,FR,4.0
kiss+the+bride+2007,en,18,US,4.2
the+playboys+1992,en,18,IE,6.3
latitudes+2014,pt,18,BR,5.4
shaolin+temple+2+kids+from+shaolin+1984,en,28,HK,6.2
hollow+point+1996,en,28,CA,4.4
mystic+river+2003,en,53,US,7.6
assault+on+devils+island+1997,en,28,US,5.4
how+to+draw+a+bunny+2002,en,99,,0.0
dark+star+1974,en,35,US,6.0
jersey+boys+2014,en,10402,US,6.8
the+naked+prey+1965,en,28,US,7.0
second+best+1994,en,18,GB,5.9
dead+poets+society+1989,en,18,US,8.1
the+spitfire+grill+1996,en,35,US,6.8
the+maze+2010,en,27,,5.0
jungle+man-eaters+1954,en,12,US,3.0
ice+station+zebra+1968,en,28,US,6.2
halls+of+montezuma+1951,en,12,US,5.6
special+bulletin+1983,en,10770,US,6.8
levitated+mass+2013,en,36,US,8.3
morning+for+the+osone+family+1946,en,18,JP,8.0
madeinusa+2006,es,18,PE,6.0
flawless+2007,en,80,GB,6.6
lord+of+illusions+1995,en,9648,US,5.9
burn+up+1991,ja,16,JP,5.0
i+served+the+king+of+england+2006,cs,35,CZ,7.0
ski+party+1965,en,35,US,6.4
the+thief+1997,ru,18,RU,7.1
the+crew+2008,en,18,GB,6.2
expo+magic+of+the+white+city+2005,en,99,US,7.2
mega+piranha+2010,en,28,US,3.0
saving+lincoln+2013,en,18,US,1.0
rang+de+basanti+2006,hi,18,IN,7.2
true+crime+1996,en,80,,5.1
my+first+war+2008,en,99,,0.0
roberta+1935,en,35,US,6.1
oklahoma+1955,en,37,US,6.3
robinson+crusoe+1997,en,28,US,5.7
doctor+at+sea+1955,en,35,GB,5.8
love+sick+love+2012,en,53,,4.7
paraiso+travel+2009,es,12,US,5.8
the+lost+continent+1968,en,12,GB,5.7
at+play+in+the+fields+of+the+lord+1991,en,18,BR,5.8
after+life+1998,ja,14,JP,7.3
shottas+2002,en,28,JM,7.4
the+son+of+no+one+2011,en,18,US,4.8
the+secret+2007,fr,18,CA,6.2
nice+guy+johnny+2010,en,35,,5.6
the+oath+2010,en,99,CU,7.6
the+color+of+pomegranates+1969,ru,18,AM,7.9
sance+2000,ja,18,JP,7.6
since+you+went+away+1944,en,18,US,4.1
panic+room+2002,en,80,US,6.6
the+anderssons+in+greece+all+inclusive+2012,sv,35,SE,5.2
along+came+jones+1945,en,28,US,3.8
stitches+2012,en,27,IE,5.5
vampire+in+venice+1988,en,27,IT,8.5
right+on_+man+1980,fi,10749,FI,5.0
the+dirty+dozen+next+mission+1985,en,28,US,3.9
the+million+dollar+duck+1971,en,35,US,5.7
education+for+death+1943,en,16,US,7.1
food+matters+2010,en,99,AU,7.2
sylvia+2003,en,18,GB,5.6
bob+the+butler+2005,en,35,CA,5.7
che+part+one+2008,en,18,ES,6.8
dark+command+1940,en,18,US,5.7
an+all+dogs+christmas+carol+1998,en,16,US,5.2
the+jewel+of+the+nile+1985,en,28,US,6.0
leonard+cohen+im+your+man+2006,en,99,US,6.4
828+am+2010,de,10749,DE,6.0
stavisky+1974,fr,18,IT,6.3
police+academy+1984,en,35,US,6.5
rounders+1998,en,18,US,6.9
red+sonja+1985,en,12,NL,5.0
resident+evil+extinction+2007,en,27,AU,6.1
twas+the+night+before+christmas+1974,en,16,US,5.9
gloria+2013,es,35,CL,6.2
lush+life+1993,en,18,US,3.8
the+perverts+guide+to+ideology+2012,en,99,GB,7.2
double+trouble+1967,en,35,US,6.1
lord+of+tears+2013,en,18,GB,5.5
the+good+guys+and+the+bad+guys+1969,en,18,US,5.4
the+atomic+submarine+1959,en,878,US,5.8
crazy+safari+1991,en,28,HK,4.8
rockin+in+the+rockies+1945,en,37,US,3.0
bill+bailey+tinselworm+2008,en,35,,8.8
backstairs+1921,de,18,DE,5.5
winter+in+wartime+2008,nl,18,NL,6.8
marie+from+the+bay+of+angels+1998,en,18,FR,4.0
the+devils+own+1997,en,80,US,5.9
when+ladies+meet+1933,en,35,US,4.8
maybe+baby+2000,en,35,GB,5.6
the+christmas+wish+1998,en,10751,US,3.1
headhunters+2011,en,53,DE,7.2
a+good+old+fashioned+orgy+2011,en,35,US,5.9
the+bad+sleep+well+1960,ja,80,JP,7.7
operation+petticoat+1959,en,28,US,6.9
besotted+2001,en,,,0.0
love_+marilyn+2012,en,99,FR,6.2
on+the+beach+1959,en,878,US,6.7
the+adonis+factor+2010,en,99,,9.0
the+dot+and+the+line+a+romance+in+lower+mathematics+1965,en,10749,US,7.4
the+miser+1980,fr,35,FR,6.5
the+man+in+the+white+suit+1951,en,35,GB,6.9
the+life+and+death+of+peter+sellers+2004,en,18,GB,6.6
skylab+2011,fr,35,FR,6.3
throne+of+blood+1957,ja,18,JP,7.7
28+hotel+rooms+2012,en,18,US,6.0
a+wake+in+providence+1999,en,35,US,0.0
escape+from+alcatraz+1979,en,80,US,7.3
josie+and+the+pussycats+2001,en,35,CA,5.2
katyn+2007,pl,18,PL,6.7
mea+maxima+culpa+silence+in+the+house+of+god+2012,en,99,US,7.6
ned+kelly+1970,en,18,GB,4.7
the+pest+1997,en,28,US,5.0
the+last+waltz+1978,en,99,US,7.9
angel+in+my+pocket+1969,en,,,5.0
lilo++stitch+2002,en,16,US,7.1
essex+boys+2000,en,80,GB,5.7
ollie+hopnoodles+haven+of+bliss+1988,en,,,10.0
rain+2001,en,18,NZ,5.8
faithless+2000,sv,18,FI,6.4
thirty+seconds+over+tokyo+1944,en,36,US,6.5
a+days+pleasure+1919,en,35,US,5.6
the+pruitt-igoe+myth+2012,en,99,,6.9
words+and+pictures+2013,en,35,US,6.5
a+cat+in+paris+2010,fr,16,FR,6.5
the+conclave+2006,en,18,CA,6.5
tyrannosaur+2011,en,18,GB,7.3
resident+evil+damnation+2012,en,16,JP,6.3
the+french+minister+2013,en,35,FR,5.6
sh+the+octopus+1937,en,9648,US,4.0
flame+of+barbary+coast+1945,en,10749,US,5.3
